player_id,player,college_team,college_season,college_targets,college_contested_targets,college_contested_receptions,college_cc_rate,college_receptions,college_rec_yards,college_rec_tds,college_yac,college_yac_per_rec
84463,Kyle Philips,UCLA,2021,97,11,3,0.2727272727272727,60,747,10,365,6.1
84465,Chase Cota,UCLA,2021,36,6,1,0.1666666666666666,19,295,1,92,4.8
84465,Chase Cota,OREGON,2022,50,12,5,0.4166666666666667,35,486,2,246,7.0
84467,Tyleek Collins,UNLV,2021,11,2,1,0.5,6,104,1,104,17.3
84468,Patrick Ballard,ABILENE CH,2022,8,3,0,0.0,3,73,0,4,1.3
84469,Devon Williams,OREGON,2021,52,10,4,0.4,35,544,4,126,3.6
84473,Solomon Enis,UTAH,2021,33,9,4,0.4444444444444444,21,224,1,46,2.2
84473,Solomon Enis,UTAH,2022,23,2,1,0.5,12,101,1,54,4.5
84479,Devin Heckstall,Cavaliers,2021,13,2,0,0.0,10,72,2,2,0.2
84480,Deven Thompkins,UTAH ST,2021,150,38,13,0.3421052631578947,91,1589,9,432,4.8
84481,Tim Patrick Jr.,SO UTAH,2022,60,4,0,0.0,39,341,1,177,4.5
84481,Tim Patrick Jr.,SO UTAH,2023,52,16,3,0.1875,23,339,4,132,5.7
84483,Faizon Knight,LINCOK,2021,2,0,0,,1,52,1,0,0.0
84486,Justin Garrett,UTEP,2021,92,23,10,0.4347826086956521,50,676,4,148,3.0
84492,Sheldon Jones,UTSA,2021,2,0,0,,1,7,0,-2,-2.0
84493,Tykee Ogle-Kellogg,UTSA,2021,17,2,2,1.0,10,117,1,18,1.8
84493,Tykee Ogle-Kellogg,UTSA,2022,20,7,3,0.4285714285714285,10,198,2,52,5.2
84493,Tykee Ogle-Kellogg,UTSA,2023,60,21,7,0.3333333333333333,31,541,7,162,5.2
84495,Cade Stoever,UTSA,2021,4,0,0,,3,89,0,65,21.7
84497,Cam Johnson,VANDERBILT,2021,56,6,3,0.5,35,328,4,156,4.5
84497,Cam Johnson,ARIZONA ST,2022,18,3,1,0.3333333333333333,11,93,0,49,4.5
84497,Cam Johnson,NWESTERN,2023,82,22,12,0.5454545454545454,51,702,5,212,4.2
84498,CJ Bolar,ALCORN ST,2021,79,20,7,0.35,42,682,5,268,6.4
84498,CJ Bolar,ALCORN ST,2022,42,2,0,0.0,24,267,0,97,4.0
84499,Amir Abdur-Rahman,VANDERBILT,2021,25,9,5,0.5555555555555556,13,118,1,32,2.5
84499,Amir Abdur-Rahman,BALL ST,2022,42,12,4,0.3333333333333333,23,229,1,105,4.6
84500,Marquis Spiker,PORTLAND,2021,13,0,0,,9,112,0,26,2.9
84500,Marquis Spiker,PORTLAND,2023,20,3,1,0.3333333333333333,12,222,1,72,6.0
84502,Austin Osborne,BOWL GREEN,2021,93,14,8,0.5714285714285714,65,563,2,247,3.8
84502,Austin Osborne,BOWL GREEN,2022,3,1,0,0.0,0,0,0,0,0.0
84502,Austin Osborne,BOWL GREEN,2023,45,9,4,0.4444444444444444,28,294,0,128,4.6
84503,David Pritchard,WASHINGTON,2022,0,0,0,,0,0,0,0,0.0
84504,Drue Jackson,TEXAS ST,2021,22,6,2,0.3333333333333333,11,129,0,34,3.1
84504,Drue Jackson,TEXAS ST,2022,18,4,0,0.0,9,79,0,41,4.6
84507,Kassidy Woods,N COLORADO,2021,80,16,4,0.25,43,497,4,212,4.9
84507,Kassidy Woods,N COLORADO,2022,29,3,2,0.6666666666666666,15,156,0,54,3.6
84507,Kassidy Woods,AUBURN,2023,0,0,0,,0,0,0,0,0.0
84508,Calvin Jackson Jr.,WASH STATE,2021,94,15,8,0.5333333333333333,63,946,7,387,6.1
84510,Mitchell Quinn,WASH STATE,2021,3,0,0,,2,29,0,15,7.5
84513,Matthew Smith,W KENTUCKY,2021,1,0,0,,1,-2,0,0,0.0
84516,Aron Cruickshank,RUTGERS,2021,33,3,0,0.0,21,247,2,176,8.4
84516,Aron Cruickshank,RUTGERS,2022,64,11,7,0.6363636363636364,42,385,2,193,4.6
84520,A.J. Abbott,WISCONSIN,2021,1,0,0,,1,7,0,2,2.0
84520,A.J. Abbott,W MICHIGAN,2022,8,2,0,0.0,5,61,1,5,1.0
84525,Justin Jeffery,GAVA,2023,0,0,0,,0,0,0,0,0.0
84529,Rico Arnold,UMASS,2021,47,10,5,0.5,27,461,3,168,6.2
84529,Rico Arnold,UMASS,2022,11,0,0,,4,34,0,11,2.8
84529,Rico Arnold,GA STATE,2023,1,0,0,,0,0,0,0,0.0
86519,Drake London,USC,2021,124,29,17,0.5862068965517241,89,1086,7,458,5.2
86524,Dallas Parker,W ILLINOIS,2023,9,0,0,,6,37,0,7,1.2
86538,Chase Penry,COLORADO,2021,17,4,1,0.25,9,89,1,41,4.6
86538,Chase Penry,COLORADO,2022,4,1,0,0.0,2,25,0,-1,-0.5
86538,Chase Penry,BOISE ST,2023,8,0,0,,5,48,0,10,2.0
86638,Aaron Fontes,MONTANA,2021,2,0,0,,2,10,0,0,0.0
86638,Aaron Fontes,MONTANA,2022,55,9,4,0.4444444444444444,34,380,2,117,3.4
86638,Aaron Fontes,MONTANA,2023,63,10,6,0.6,42,564,5,231,5.5
86723,Trevor Gonzales,SAN DIEGO,2021,1,0,0,,1,16,0,1,1.0
86734,Bradley West,LOUISVILLE,2021,0,0,0,,0,0,0,0,0.0
86734,Bradley West,LOUISVILLE,2022,1,0,0,,1,0,0,2,2.0
86734,Bradley West,MOREHEAD,2023,9,1,0,0.0,5,40,1,10,2.0
86853,Kobe Clark,ABILENE CH,2021,97,8,2,0.25,64,743,8,528,8.3
86853,Kobe Clark,ABILENE CH,2022,107,15,6,0.4,64,767,8,342,5.3
86859,Terrence Horne,W CAROLINA,2021,25,5,0,0.0,13,208,1,83,6.4
86859,Terrence Horne,W CAROLINA,2022,27,4,0,0.0,13,224,4,50,3.9
86859,Terrence Horne,W CAROLINA,2023,6,0,0,,3,40,0,2,0.7
87035,Jacob Odom,N DAKOTA,2021,0,0,0,,0,0,0,0,0.0
87522,Cameron Lewis,E TENN ST,2022,21,9,3,0.3333333333333333,9,141,0,31,3.4
87529,Marcellus Johnson,LAMAR,2021,37,10,1,0.1,16,165,0,79,4.9
87529,Marcellus Johnson,SE LA,2022,0,0,0,,0,0,0,0,0.0
87529,Marcellus Johnson,SE LA,2023,0,0,0,,0,0,0,0,0.0
87591,Lance Lawson,SO UTAH,2021,21,4,2,0.5,12,139,0,40,3.3
87662,Jeremiah Hixon,ALABAMA ST,2021,69,9,5,0.5555555555555556,46,591,4,204,4.4
87662,Jeremiah Hixon,ALABAMA ST,2022,52,7,2,0.2857142857142857,34,402,5,224,6.6
87662,Jeremiah Hixon,NEW MEXICO,2023,67,13,7,0.5384615384615384,41,508,5,82,2.0
87664,Joshua Knight,ALABAMA ST,2021,24,0,0,,16,143,0,115,7.2
87664,Joshua Knight,ALABAMA ST,2022,1,0,0,,1,-3,0,2,2.0
87665,Michael Jefferson,LA LAFAYET,2021,24,4,3,0.75,13,332,3,82,6.3
87665,Michael Jefferson,LA LAFAYET,2022,86,20,8,0.4,52,835,7,256,4.9
87678,Will Huzzie,E TENN ST,2021,100,34,17,0.5,58,801,5,128,2.2
87678,Will Huzzie,E TENN ST,2022,83,21,6,0.2857142857142857,42,553,6,50,1.2
87678,Will Huzzie,E TENN ST,2023,44,11,5,0.4545454545454545,21,232,2,72,3.4
87683,Blake Simpson,FL A&M,2021,0,0,0,,0,0,0,0,0.0
87685,Spencer Gilliam,HOLY CROSS,2021,22,4,3,0.75,17,162,2,45,2.6
87685,Spencer Gilliam,HOLY CROSS,2022,30,5,0,0.0,18,283,3,93,5.2
87686,Jack Jewell,HOLY CROSS,2021,14,4,2,0.5,8,60,1,11,1.4
87687,Connor Kennedy,HOLY CROSS,2021,6,0,0,,3,31,0,25,8.3
87693,Daijon Collins,INDIANA ST,2021,15,2,1,0.5,7,65,0,22,3.1
87693,Daijon Collins,INDIANA ST,2022,18,2,2,1.0,6,40,0,4,0.7
87694,Dakota Caton,INDIANA ST,2022,45,6,2,0.3333333333333333,25,290,2,164,6.6
87694,Dakota Caton,INDIANA ST,2023,72,10,3,0.3,43,442,3,281,6.5
87699,Erik Pizarro,LAMAR,2021,40,5,3,0.6,30,460,2,173,5.8
87699,Erik Pizarro,KANSAS ST,2023,1,0,0,,1,5,0,1,1.0
87703,Andre Miller,MAINE,2021,84,26,9,0.3461538461538461,42,702,3,213,5.1
87713,Tyler Burian,N DAKOTA,2021,4,0,0,,2,19,1,4,2.0
87714,Garett Maag,N DAKOTA,2021,31,7,2,0.2857142857142857,21,269,2,75,3.6
87714,Garett Maag,N DAKOTA,2022,63,9,3,0.3333333333333333,43,580,5,183,4.3
87716,Bryson Allen,CAL POLY,2022,39,5,1,0.2,20,250,1,87,4.3
87716,Bryson Allen,CAL POLY,2023,56,7,1,0.1428571428571428,33,459,2,161,4.9
87717,Tao McClinton,SACRAMENTO,2022,0,0,0,,0,0,0,0,0.0
87717,Tao McClinton,SACRAMENTO,2023,0,0,0,,0,0,0,0,0.0
87720,Ty King,SAMFORD,2021,43,6,2,0.3333333333333333,23,240,1,88,3.8
87720,Ty King,SAMFORD,2022,26,5,1,0.2,21,281,1,117,5.6
87720,Ty King,SAMFORD,2023,51,5,4,0.8,35,445,2,179,5.1
87721,Torrence Pollard,SAMFORD,2021,13,2,1,0.5,9,51,0,19,2.1
87722,Chandler Smith,SAMFORD,2021,67,17,7,0.4117647058823529,43,419,2,170,4.0
87722,Chandler Smith,SAMFORD,2022,132,10,5,0.5,102,1079,11,547,5.4
87722,Chandler Smith,SAMFORD,2023,104,8,4,0.5,77,936,5,441,5.7
87727,Peyton Ringer,SAMFORD,2021,12,1,0,0.0,9,63,0,36,4.0
87727,Peyton Ringer,SAMFORD,2022,15,1,1,1.0,8,83,1,30,3.8
87727,Peyton Ringer,SAMFORD,2023,5,1,0,0.0,2,21,0,15,7.5
87728,Titus Gardner,SAMFORD,2021,1,0,0,,1,-1,0,0,0.0
87729,Je'Quan Burton,FAU,2021,61,10,1,0.1,28,497,3,231,8.3
87729,Je'Quan Burton,FAU,2022,64,9,4,0.4444444444444444,34,520,4,191,5.6
87729,Je'Quan Burton,FAU,2023,46,11,1,0.0909090909090909,24,293,2,123,5.1
87733,Hunter Milligan,S ILLINOIS,2021,5,3,1,0.3333333333333333,3,17,1,9,3.0
87739,Frank Harris III,SO UTAH,2021,48,9,3,0.3333333333333333,24,351,0,109,4.5
87740,D'Ago Hunter,TOWSON,2021,23,3,0,0.0,15,110,0,89,5.9
87760,Seth Dunn,WM & MARY,2021,0,0,0,,0,0,0,0,0.0
87767,Terrence Franklin,TEXAS STHN,2021,3,0,0,,2,20,1,19,9.5
88315,Sam Wiglusz,OHIO STATE,2021,3,0,0,,2,14,0,12,6.0
88315,Sam Wiglusz,OHIO,2022,87,13,6,0.4615384615384615,66,830,11,340,5.2
88315,Sam Wiglusz,OHIO,2023,87,13,6,0.4615384615384615,51,595,3,143,2.8
88318,Isaiah Esdale,W VIRGINIA,2021,41,6,4,0.6666666666666666,29,371,1,170,5.9
88318,Isaiah Esdale,RICE,2022,68,14,10,0.7142857142857143,39,461,0,124,3.2
88323,Nicholas Dixon,FL A&M,2022,15,5,1,0.2,5,71,0,15,3.0
88323,Nicholas Dixon,FL A&M,2023,37,8,5,0.625,19,320,2,91,4.8
88379,Symir Blacknall,NEW HAMP,2021,16,3,1,0.3333333333333333,9,66,0,12,1.3
88630,Michael Taras,E WASHGTON,2021,1,0,0,,1,9,0,4,4.0
88668,Sam Schnee,N IOWA,2021,40,6,2,0.3333333333333333,29,399,5,125,4.3
88668,Sam Schnee,N IOWA,2022,75,15,9,0.6,48,764,3,235,4.9
88668,Sam Schnee,N IOWA,2023,92,18,10,0.5555555555555556,57,1034,6,323,5.7
88706,Antonio Whitehead,CAMPBELL,2021,1,0,0,,0,0,0,0,0.0
88707,Caleb Snead,CAMPBELL,2021,142,21,6,0.2857142857142857,75,1100,10,321,4.3
88707,Caleb Snead,LIBERTY,2022,34,6,1,0.1666666666666666,17,180,0,50,2.9
88716,Austin Hite,CAMPBELL,2021,8,3,2,0.6666666666666666,6,109,1,5,0.8
88716,Austin Hite,CAMPBELL,2022,59,11,3,0.2727272727272727,31,486,3,151,4.9
88718,Anthony Stell Jr.,E WASHGTON,2022,25,2,1,0.5,14,161,1,70,5.0
88718,Anthony Stell Jr.,E WASHGTON,2023,49,8,2,0.25,28,282,2,126,4.5
88719,Freddie Roberson,E WASHGTON,2021,79,10,4,0.4,48,778,6,462,9.6
88719,Freddie Roberson,E WASHGTON,2022,79,11,2,0.1818181818181818,47,876,7,575,12.2
88719,Freddie Roberson,MISS STATE,2023,26,5,0,0.0,11,149,1,29,2.6
88723,Jorge Portorreal,YNGTOWN ST,2021,28,4,0,0.0,14,169,2,33,2.4
88726,Austin Dambach,LEHIGH,2021,23,2,0,0.0,17,229,0,58,3.4
88729,De'Shun Mickens,LEHIGH,2021,21,5,0,0.0,11,89,0,25,2.3
88734,Malik Honeycutt,MURRAY ST,2021,37,9,4,0.4444444444444444,19,331,0,64,3.4
88735,Jacob Bell,MURRAY ST,2021,57,8,2,0.25,21,234,0,50,2.4
88735,Jacob Bell,MURRAY ST,2022,11,1,1,1.0,3,91,1,12,4.0
88735,Jacob Bell,MURRAY ST,2023,53,9,2,0.2222222222222222,20,189,0,27,1.4
88736,Jared McCray,MURRAY ST,2021,2,1,0,0.0,1,3,0,0,0.0
88736,Jared McCray,MURRAY ST,2022,1,1,0,0.0,0,0,0,0,0.0
88738,LaMartez Brooks,MURRAY ST,2021,64,17,7,0.4117647058823529,35,487,1,219,6.3
88738,LaMartez Brooks,MURRAY ST,2022,63,15,6,0.4,30,332,3,160,5.3
88740,Charles Briscoe III,NEW HAMP,2021,12,3,0,0.0,3,25,0,11,3.7
88740,Charles Briscoe III,NEW HAMP,2022,7,2,2,1.0,5,32,0,3,0.6
88742,Deion McShane,N IOWA,2021,69,14,4,0.2857142857142857,43,557,2,159,3.7
88742,Deion McShane,N IOWA,2022,54,3,0,0.0,35,537,3,194,5.5
88745,T.J. Luther,GARD-WEBB,2021,44,5,2,0.4,24,390,4,199,8.3
88745,T.J. Luther,GARD-WEBB,2022,117,23,8,0.3478260869565217,64,1197,8,393,6.1
88746,Landon Parker,WOFFORD,2021,3,2,1,0.5,1,71,0,60,60.0
88746,Landon Parker,WOFFORD,2022,76,23,13,0.5652173913043478,42,832,3,192,4.6
88746,Landon Parker,TROY,2023,19,7,2,0.2857142857142857,8,128,1,21,2.6
88748,Jeremiah Edwards,CHATTNOOGA,2021,1,1,0,0.0,0,0,0,0,0.0
88748,Jeremiah Edwards,TENN MARTN,2023,0,0,0,,0,0,0,0,0.0
88749,Bradley Clark,TENN TECH,2022,41,7,4,0.5714285714285714,28,315,3,78,2.8
88749,Bradley Clark,TENN TECH,2023,86,17,10,0.5882352941176471,45,503,1,103,2.3
88754,John Erby,RHODE ISLD,2022,16,1,0,0.0,7,96,0,25,3.6
88754,John Erby,RHODE ISLD,2023,50,10,2,0.2,28,414,3,199,7.1
88757,Demonte Horton,IDAHO ST,2021,16,3,2,0.6666666666666666,7,71,0,5,0.7
89154,TayJon Martin,LAFAYETTE,2021,3,0,0,,1,14,0,3,3.0
89419,Zach Hayes,MCNEESE,2021,0,0,0,,0,0,0,0,0.0
89419,Zach Hayes,MCNEESE,2022,3,1,0,0.0,1,9,0,1,1.0
89466,Nkem Njoku,CITADEL,2022,2,0,0,,1,20,0,2,2.0
89494,Andrew Manning,CHATTNOOGA,2021,2,1,1,1.0,2,15,0,-1,-0.5
89495,Sean Amill,COLGATE,2021,0,0,0,,0,0,0,0,0.0
89496,Garrett Oakey,COLGATE,2021,78,13,2,0.1538461538461538,36,607,3,144,4.0
89496,Garrett Oakey,COLGATE,2022,77,12,5,0.4166666666666667,42,469,2,155,3.7
89497,Izaiah Gathings,MIDDLE TN,2021,51,11,2,0.1818181818181818,24,333,1,93,3.9
89497,Izaiah Gathings,MIDDLE TN,2022,71,12,9,0.75,54,493,2,189,3.5
89501,Vernon Harrell,HOU BAPT,2021,39,7,3,0.4285714285714285,18,152,0,15,0.8
89501,Vernon Harrell,HOUCHR,2022,55,15,10,0.6666666666666666,36,496,2,158,4.4
89507,Taylor Grimes,INCAR WORD,2021,129,18,9,0.5,91,1205,16,465,5.1
89507,Taylor Grimes,INCAR WORD,2022,115,19,8,0.4210526315789473,79,1166,15,520,6.6
89509,Eric Rogers,ILL STATE,2021,5,2,0,0.0,2,13,0,7,3.5
89510,Austin Nagel,ILL STATE,2021,42,6,2,0.3333333333333333,19,407,3,71,3.7
89513,Tristan Bailey,ILL STATE,2021,13,4,2,0.5,7,95,0,11,1.6
89513,Tristan Bailey,ILL STATE,2022,3,0,0,,1,47,0,14,14.0
89522,Quincy Cage Jr.,NICHOLLS,2021,1,0,0,,0,0,0,0,0.0
89522,Quincy Cage Jr.,VA LYNCHBU,2023,12,2,0,0.0,8,45,0,44,5.5
89524,Draysean Hudson,W ILLINOIS,2021,1,0,0,,1,30,0,11,11.0
89525,Deon Cormier,MCNEESE,2021,6,1,0,0.0,3,22,0,0,0.0
89525,Deon Cormier,HOUCHR,2022,64,11,8,0.7272727272727273,42,287,1,129,3.1
89528,Gabe Sulser,MONTANA,2021,14,4,2,0.5,9,73,0,9,1.0
89528,Gabe Sulser,TEXAS,2022,2,0,0,,2,10,0,1,0.5
89538,Tyler Barnes,NC CENT,2021,22,5,2,0.4,13,103,0,39,3.0
90224,Reymello Murphy,DOMINION,2023,48,11,4,0.3636363636363636,27,495,3,134,5.0
90564,DVon Lang,SAN DIEGO,2022,0,0,0,,0,0,0,0,0.0
90622,Maceo Donald,E CAROLINA,2022,1,1,0,0.0,0,0,0,0,0.0
90823,Brandon Lewis,AIR FORCE,2021,27,3,1,0.3333333333333333,17,461,1,189,11.1
90863,Tyler Snead,E CAROLINA,2021,102,13,8,0.6153846153846154,68,884,4,440,6.5
91104,Andrew Kasten,DRAKE,2021,9,1,0,0.0,5,33,0,13,2.6
91115,Isaiah Winstead,TOLEDO,2021,76,19,8,0.4210526315789473,38,546,1,97,2.5
91115,Isaiah Winstead,E CAROLINA,2022,127,42,18,0.4285714285714285,83,1027,4,322,3.9
91131,Marcque Ellington,NORFOLK,2021,36,7,3,0.4285714285714285,22,263,3,64,2.9
91159,Justin Smith,NORFOLK,2021,77,17,6,0.3529411764705882,51,767,7,352,6.9
91425,Xavier Moore,CAL POLY,2021,29,3,2,0.6666666666666666,12,128,2,45,3.8
91436,Phoenix Sproles,N DAK ST,2021,31,5,1,0.2,19,285,2,173,9.1
91436,Phoenix Sproles,N DAK ST,2022,7,0,0,,3,29,0,11,3.7
91436,Phoenix Sproles,JAMES MAD,2023,66,7,2,0.2857142857142857,48,396,3,306,6.4
91437,Zach Mathis,N DAK ST,2021,14,1,1,1.0,8,112,0,35,4.4
91437,Zach Mathis,N DAK ST,2022,46,8,2,0.25,29,440,3,177,6.1
91437,Zach Mathis,N DAK ST,2023,73,26,14,0.5384615384615384,49,685,6,124,2.5
91440,Mekhi Metcalf,PRVIEW A&M,2022,2,0,0,,1,15,0,9,9.0
91440,Mekhi Metcalf,PRVIEW A&M,2023,8,5,2,0.4,3,25,0,3,1.0
91441,Koby Duru,S DIEGO ST,2021,0,0,0,,0,0,0,0,0.0
91441,Koby Duru,MCNEESE,2022,10,3,1,0.3333333333333333,2,32,0,5,2.5
91441,Koby Duru,LA TECH,2023,9,2,2,1.0,6,84,2,54,9.0
91443,Logan Kleinhans,MONTANA ST,2021,0,0,0,,0,0,0,0,0.0
91444,Austin Haverstrom,DELAWARE,2021,5,0,0,,4,34,0,37,9.3
91447,Dexter Boykin,N ALABAMA,2021,105,30,13,0.4333333333333333,52,736,5,207,4.0
91447,Dexter Boykin,UAB,2022,18,2,1,0.5,11,98,0,34,3.1
91450,Takairee Kenebrew,N ALABAMA,2021,53,10,3,0.3,28,531,8,134,4.8
91450,Takairee Kenebrew,N ALABAMA,2022,64,10,2,0.2,30,637,8,209,7.0
91450,Takairee Kenebrew,N ALABAMA,2023,76,13,7,0.5384615384615384,42,682,10,275,6.5
91451,Andre Little,N ALABAMA,2022,14,4,1,0.25,6,70,2,6,1.0
91454,Cortez Hall,N ALABAMA,2021,67,5,2,0.4,48,578,4,361,7.5
91454,Cortez Hall,N ALABAMA,2022,29,9,2,0.2222222222222222,12,166,0,49,4.1
91455,Cameron Turner,N ALABAMA,2021,6,1,0,0.0,5,22,0,22,4.4
91456,Rashad Nelson,MILES,2021,6,0,0,,3,22,1,11,3.7
91461,Kenneth Channelle,Argonauts,2021,4,2,0,0.0,0,0,0,0,0.0
91531,Phazione McClurge,INDIANA ST,2021,69,15,5,0.3333333333333333,38,457,3,193,5.1
91738,Thomas Glover,CORNELL,2021,102,6,2,0.3333333333333333,57,778,4,291,5.1
91738,Thomas Glover,CORNELL,2022,86,11,4,0.3636363636363636,49,547,6,251,5.1
91781,Griffin Collins,CORNELL,2021,1,1,0,0.0,0,0,0,0,0.0
91803,Alex Kuzy,CORNELL,2021,83,20,9,0.45,45,599,2,127,2.8
91804,Turner DePalma,CORNELL,2021,7,0,0,,2,34,0,0,0.0
91808,Eric Gallman II,CORNELL,2021,14,0,0,,6,51,0,8,1.3
91810,Masen McManamon,CORNELL,2021,7,2,1,0.5,5,24,0,23,4.6
91814,Curtis Raymond III,CORNELL,2021,70,15,8,0.5333333333333333,28,558,4,94,3.4
91815,Devan Cross,CORNELL,2021,23,2,1,0.5,13,120,0,45,3.5
91816,Sam Flowers,N COLORADO,2021,15,4,2,0.5,10,60,0,34,3.4
91818,Jaren Mitchell,N COLORADO,2021,59,10,3,0.3,38,233,1,239,6.3
91818,Jaren Mitchell,NWSTATE,2022,2,0,0,,1,6,0,1,1.0
91818,Jaren Mitchell,NWSTATE,2023,34,5,0,0.0,21,197,1,71,3.4
91821,Noah Sarria,COMESA,2023,4,0,0,,2,104,1,48,24.0
91826,Alex Spadone,ABILENE CH,2021,26,5,0,0.0,13,238,1,93,7.2
91827,Christian Brown,SAN DIEGO,2021,68,12,9,0.75,39,451,5,152,3.9
91827,Christian Brown,SAN DIEGO,2022,22,6,2,0.3333333333333333,11,169,1,51,4.6
91830,Michael Carner,SAN DIEGO,2021,73,22,8,0.3636363636363636,31,435,2,99,3.2
91830,Michael Carner,SAN DIEGO,2022,82,17,9,0.5294117647058824,42,630,4,140,3.3
91832,Bennett Dondoyano,SAN DIEGO,2021,10,1,0,0.0,6,47,1,37,6.2
91836,Steven Hodges,TUSKEGEE,2021,14,3,0,0.0,6,91,1,28,4.7
97061,Josh Kelly,FRESNO ST,2021,78,16,8,0.5,51,812,3,286,5.6
97061,Josh Kelly,FRESNO ST,2022,18,0,0,,12,207,0,96,8.0
97061,Josh Kelly,WASH STATE,2023,96,14,6,0.4285714285714285,63,933,8,378,6.0
97067,Trevor Horton,DUKE,2022,0,0,0,,0,0,0,0,0.0
97068,DJ England-Chisolm,MIDDLE TN,2021,45,3,1,0.3333333333333333,30,311,3,176,5.9
97068,DJ England-Chisolm,MIDDLE TN,2022,35,4,0,0.0,22,359,4,229,10.4
97068,DJ England-Chisolm,MIDDLE TN,2023,47,5,0,0.0,27,352,3,196,7.3
97078,Anthony Gould,OREGON ST,2021,14,3,2,0.6666666666666666,11,168,1,39,3.5
97078,Anthony Gould,OREGON ST,2022,47,6,3,0.5,27,457,3,88,3.3
97078,Anthony Gould,OREGON ST,2023,73,9,4,0.4444444444444444,44,711,2,254,5.8
97079,Aaron Bedgood,COAST CAR,2021,6,0,0,,5,33,1,42,8.4
97079,Aaron Bedgood,COAST CAR,2022,0,0,0,,0,0,0,0,0.0
97083,Tyler Pye,FL A&M,2023,1,0,0,,1,13,0,0,0.0
97085,Ethan Hahn,MARSHALL,2021,2,0,0,,2,20,0,9,4.5
97095,Micaleous Elder,MIDDLE TN,2021,0,0,0,,0,0,0,0,0.0
97095,Micaleous Elder,TXAMCO,2023,45,4,0,0.0,26,227,1,140,5.4
97098,Michael Love,LIUSHAR,2022,74,17,10,0.5882352941176471,54,711,3,335,6.2
97098,Michael Love,LIUSHAR,2023,9,1,0,0.0,4,94,1,73,18.3
97105,Cam Ross,UCONN,2021,18,3,2,0.6666666666666666,8,60,0,34,4.3
97105,Cam Ross,UCONN,2023,79,14,6,0.4285714285714285,44,554,2,246,5.6
97108,Malik Washington,NWESTERN,2021,65,13,9,0.6923076923076923,44,595,2,275,6.3
97108,Malik Washington,NWESTERN,2022,103,25,10,0.4,65,701,1,347,5.3
97108,Malik Washington,VIRGINIA,2023,144,19,12,0.631578947368421,113,1407,9,729,6.5
97111,Chandler Whitfield,SOUTHERN U,2021,27,3,0,0.0,17,186,0,138,8.1
97111,Chandler Whitfield,SOUTHERN U,2022,27,3,2,0.6666666666666666,19,258,1,72,3.8
97111,Chandler Whitfield,SOUTHERN U,2023,38,5,3,0.6,23,339,3,188,8.2
97116,Skyy Moore,W MICHIGAN,2021,121,14,9,0.6428571428571429,92,1313,10,518,5.6
97127,Samario Rudolph,UAB,2021,10,1,1,1.0,6,41,1,11,1.8
97127,Samario Rudolph,UAB,2022,26,4,1,0.25,14,262,2,98,7.0
97127,Samario Rudolph,UAB,2023,33,4,0,0.0,25,205,1,147,5.9
97131,Jsi Hatfield,E CAROLINA,2021,31,5,1,0.2,15,292,3,69,4.6
97131,Jsi Hatfield,E CAROLINA,2022,22,4,2,0.5,13,194,0,87,6.7
97131,Jsi Hatfield,E CAROLINA,2023,61,11,3,0.2727272727272727,28,347,1,58,2.1
97156,Isaiah Williams,ILLINOIS,2021,76,12,4,0.3333333333333333,48,528,4,274,5.7
97156,Isaiah Williams,ILLINOIS,2022,95,7,4,0.5714285714285714,74,601,5,566,7.7
97156,Isaiah Williams,ILLINOIS,2023,131,15,3,0.2,83,1057,5,558,6.7
97159,Khaleb Hood,GA SOUTHRN,2021,80,14,5,0.3571428571428571,41,492,0,182,4.4
97159,Khaleb Hood,GA SOUTHRN,2022,119,20,6,0.3,81,892,3,506,6.3
97159,Khaleb Hood,GA SOUTHRN,2023,128,20,10,0.5,93,918,5,338,3.6
97164,Ahmarean Brown,S CAROLINA,2021,11,1,1,1.0,7,43,0,25,3.6
97164,Ahmarean Brown,S CAROLINA,2022,27,1,0,0.0,20,169,0,158,7.9
97164,Ahmarean Brown,S CAROLINA,2023,43,7,1,0.1428571428571428,26,269,1,261,10.0
97169,Rodney Wright III,FRESNO ST,2021,0,0,0,,0,0,0,0,0.0
97169,Rodney Wright III,SO UTAH,2022,2,0,0,,0,0,0,0,0.0
97170,Darius Lewis,GA SOUTHRN,2021,6,0,0,,3,9,0,3,1.0
97170,Darius Lewis,GA SOUTHRN,2022,7,0,0,,7,55,0,74,10.6
97171,Alante Brown,NEBRASKA,2021,4,1,0,0.0,3,30,0,16,5.3
97171,Alante Brown,NEBRASKA,2022,26,1,0,0.0,16,191,0,63,3.9
97171,Alante Brown,MICH STATE,2023,8,2,0,0.0,3,27,0,15,5.0
97175,Kenny Frazier,TEXAS ST,2021,0,0,0,,0,0,0,0,0.0
97178,Dashaun Davis,APP STATE,2021,11,5,0,0.0,4,33,0,31,7.8
97178,Dashaun Davis,APP STATE,2022,54,7,2,0.2857142857142857,37,439,3,150,4.0
97178,Dashaun Davis,APP STATE,2023,52,7,4,0.5714285714285714,29,375,3,113,3.9
97180,Mike Sainristil,MICHIGAN,2021,29,7,3,0.4285714285714285,20,300,2,117,5.8
97181,Dayton Wade,W KENTUCKY,2021,1,1,0,0.0,0,0,0,0,0.0
97181,Dayton Wade,OLE MISS,2022,36,3,2,0.6666666666666666,25,269,3,102,4.1
97181,Dayton Wade,OLE MISS,2023,77,12,4,0.3333333333333333,53,773,4,369,7.0
